TimeStamp,GET,SET
2025-01-12 19:35:35,99582.33,99563.61
2025-01-12 19:35:38,99642.71,99565.71
2025-01-12 19:35:41,99431.87,99386.65
2025-01-12 19:35:44,99677.88,99709.84
2025-01-12 19:35:47,99663.17,99524.00
2025-01-12 19:35:50,99457.22,99630.87
2025-01-12 19:35:53,99627.46,99531.01
2025-01-12 19:35:56,99617.93,99757.09
2025-01-12 19:35:59,99710.12,99225.62
2025-01-12 19:36:02,99614.89,99525.34
2025-01-12 19:36:05,98997.41,99126.16
2025-01-12 19:36:08,96713.62,98770.59
2025-01-12 19:36:11,99692.76,99596.86
2025-01-12 19:36:14,99572.59,99643.75
2025-01-12 19:36:17,99761.16,99495.47
2025-01-12 19:36:20,99673.23,99690.62
2025-01-12 19:36:23,99739.47,99569.10
2025-01-12 19:36:26,99580.32,99719.15
2025-01-12 19:36:29,99421.23,99726.47
2025-01-12 19:36:32,99611.33,99679.37
2025-01-12 19:36:35,99720.74,99564.99
2025-01-12 19:36:38,99623.38,99530.37
2025-01-12 19:36:41,99704.63,99589.92
2025-01-12 19:36:44,99623.39,99499.06
2025-01-12 19:36:47,99606.69,99545.95
2025-01-12 19:36:50,99680.20,99727.86
2025-01-12 19:36:53,99481.08,99738.60
2025-01-12 19:36:56,99607.29,99666.35
2025-01-12 19:36:59,99682.96,99381.21
2025-01-12 19:37:02,99040.37,99667.38
2025-01-12 19:37:05,99602.32,99717.99
2025-01-12 19:37:08,99731.42,99697.26
2025-01-12 19:37:11,99662.52,99449.74
2025-01-12 19:37:14,99458.49,99479.27
2025-01-12 19:37:17,99701.18,99557.48
2025-01-12 19:37:20,99586.88,99739.64
2025-01-12 19:37:23,99670.19,99495.50
2025-01-12 19:37:26,99639.69,99684.17
2025-01-12 19:37:29,99713.55,99650.56
2025-01-12 19:37:32,99634.80,99474.63
2025-01-12 19:37:35,99130.06,99500.86
2025-01-12 19:37:38,99644.69,99489.87
2025-01-12 19:37:41,99432.50,99466.16
2025-01-12 19:37:44,99751.14,99738.78
2025-01-12 19:37:47,99645.51,99304.76
2025-01-12 19:37:50,99560.74,99627.42
2025-01-12 19:37:53,99665.14,99327.16
2025-01-12 19:37:56,99408.78,99646.63
2025-01-12 19:37:59,99454.72,99415.52
2025-01-12 19:38:02,98885.44,99500.38
2025-01-12 19:38:05,99607.64,99704.50
2025-01-12 19:38:08,99709.67,99696.49
2025-01-12 19:38:11,99558.96,99617.74
2025-01-12 19:38:14,99737.40,99745.42
2025-01-12 19:38:18,99515.00,99724.40
2025-01-12 19:38:21,99472.81,99669.44
2025-01-12 19:38:24,99684.16,99665.11
2025-01-12 19:38:27,99567.31,99655.03
2025-01-12 19:38:30,99275.39,99397.24
2025-01-12 19:38:33,99633.31,99644.75
2025-01-12 19:38:36,99125.18,99516.09
2025-01-12 19:38:39,99644.25,99609.06
2025-01-12 19:38:42,99516.09,99649.04
2025-01-12 19:38:45,99433.50,99746.35
2025-01-12 19:38:48,99631.69,99385.82
2025-01-12 19:38:51,99632.61,99637.44
2025-01-12 19:38:54,99417.16,99546.28
2025-01-12 19:38:57,99685.18,99404.58
2025-01-12 19:39:00,99424.33,99652.91
2025-01-12 19:39:03,99548.40,99167.68
2025-01-12 19:39:06,99669.37,99365.44
2025-01-12 19:39:09,99467.61,99681.18
2025-01-12 19:39:12,98308.61,99718.04
2025-01-12 19:39:15,99756.21,99584.51
2025-01-12 19:39:18,99745.82,99663.64
2025-01-12 19:39:21,98921.65,99578.34
2025-01-12 19:39:24,99692.91,99209.57
2025-01-12 19:39:27,98854.17,99681.80
2025-01-12 19:39:30,99745.04,99620.27
2025-01-12 19:39:33,99665.15,99679.96
2025-01-12 19:39:36,99668.05,99515.40
2025-01-12 19:39:39,99455.32,99326.07
2025-01-12 19:39:42,99225.80,99730.99
2025-01-12 19:39:45,99279.46,99627.24
2025-01-12 19:39:48,97403.23,99189.88
2025-01-12 19:39:51,99712.94,94693.73
2025-01-12 19:39:54,98661.18,99599.36
2025-01-12 19:39:57,99559.10,99681.77
2025-01-12 19:40:00,99655.16,99715.58
2025-01-12 19:40:03,99697.29,98400.55
2025-01-12 19:40:06,99270.52,99476.77
2025-01-12 19:40:09,99474.55,99568.87
2025-01-12 19:40:12,99664.75,99703.81
2025-01-12 19:40:15,99692.85,99639.84
2025-01-12 19:40:18,99254.05,99226.04
2025-01-12 19:40:21,99374.84,99713.65
2025-01-12 19:40:24,99684.81,99289.34
2025-01-12 19:40:27,99484.51,99701.47
2025-01-12 19:40:30,99696.91,99015.14
2025-01-12 19:40:33,99562.94,99634.45
2025-01-12 19:40:36,99513.05,99761.60
2025-01-12 19:40:39,99678.91,99572.56
2025-01-12 19:40:42,99391.64,98924.79
2025-01-12 19:40:45,99727.62,99438.93
2025-01-12 19:40:48,99260.15,99641.42
2025-01-12 19:40:51,98681.48,99661.27
2025-01-12 19:40:54,99443.62,99141.90
2025-01-12 19:40:57,99566.55,99700.42
2025-01-12 19:41:00,99686.18,99265.29
2025-01-12 19:41:03,99671.20,99695.76
2025-01-12 19:41:06,99201.63,99064.67
2025-01-12 19:41:09,99689.94,99254.03
2025-01-12 19:41:12,98681.87,99636.66
2025-01-12 19:41:15,99097.20,98999.26
2025-01-12 19:41:18,99546.06,99746.69
2025-01-12 19:41:21,99561.64,99696.67
2025-01-12 19:41:24,99629.76,99728.04
2025-01-12 19:41:27,99364.71,99534.56
2025-01-12 19:41:30,98953.53,99520.82
2025-01-12 19:41:34,99425.64,99064.74
2025-01-12 19:41:37,99477.98,98901.94
2025-01-12 19:41:40,99730.72,99292.05
2025-01-12 19:41:43,99276.40,99490.95
2025-01-12 19:41:46,99717.52,98839.67
2025-01-12 19:41:49,99718.03,99599.41
2025-01-12 19:41:52,99632.89,99466.64
2025-01-12 19:41:55,99551.63,99586.02
2025-01-12 19:41:58,99676.54,99639.06
2025-01-12 19:42:01,99702.63,99288.73
2025-01-12 19:42:04,99733.62,99415.09
2025-01-12 19:42:07,99143.47,99424.52
2025-01-12 19:42:10,99726.23,99563.71
2025-01-12 19:42:13,98798.53,99285.49
2025-01-12 19:42:16,99720.77,99692.80
2025-01-12 19:42:19,99671.78,99181.16
2025-01-12 19:42:22,99594.49,99461.29
2025-01-12 19:42:25,99705.21,98927.08
2025-01-12 19:42:28,99673.84,99467.94
2025-01-12 19:42:31,99651.08,99641.95
2025-01-12 19:42:34,99565.37,99172.09
2025-01-12 19:42:37,99646.87,99722.01
2025-01-12 19:42:40,99498.18,99670.31
2025-01-12 19:42:43,99649.07,99742.34
2025-01-12 19:42:46,99695.83,99428.12
2025-01-12 19:42:49,99160.08,99345.29
2025-01-12 19:42:52,98876.69,99714.34
2025-01-12 19:42:55,99699.38,99586.36
2025-01-12 19:42:58,99448.04,99694.97
2025-01-12 19:43:01,99739.82,99751.43
2025-01-12 19:43:04,99684.47,99304.11
2025-01-12 19:43:07,99748.96,99649.86
2025-01-12 19:43:10,99619.71,99489.31
2025-01-12 19:43:13,99393.24,99574.49
2025-01-12 19:43:16,99597.41,96746.65
2025-01-12 19:43:19,99573.43,99546.01
2025-01-12 19:43:22,99397.86,99065.44
2025-01-12 19:43:25,99715.23,99692.84
2025-01-12 19:43:28,99423.02,99726.71
2025-01-12 19:43:31,99766.11,99283.44
2025-01-12 19:43:34,99619.87,99446.22
2025-01-12 19:43:37,98997.86,99592.66
2025-01-12 19:43:40,99687.00,99460.20
2025-01-12 19:43:43,99599.47,99660.37
2025-01-12 19:43:46,99618.69,99458.94
2025-01-12 19:43:49,99524.30,98977.43
2025-01-12 19:43:52,99726.96,99742.88
2025-01-12 19:43:55,99703.49,99242.60
2025-01-12 19:43:58,99162.45,99531.98
2025-01-12 19:44:01,99676.47,99590.54
2025-01-12 19:44:04,96907.56,99736.73
2025-01-12 19:44:07,99683.19,99581.58
2025-01-12 19:44:10,99560.58,99086.31
2025-01-12 19:44:13,99710.00,99334.67
2025-01-12 19:44:16,99703.22,99663.55
2025-01-12 19:44:19,99527.61,99559.64
2025-01-12 19:44:22,99738.95,99680.43
2025-01-12 19:44:25,99452.01,99445.80
2025-01-12 19:44:28,99501.64,99720.86
2025-01-12 19:44:31,99593.26,98941.27
2025-01-12 19:44:34,99214.12,99590.23
2025-01-12 19:44:37,99576.87,99696.80
2025-01-12 19:44:40,99743.72,99709.92
2025-01-12 19:44:43,99688.20,99291.04
2025-01-12 19:44:46,99610.28,99407.56
2025-01-12 19:44:49,99618.29,99651.08
2025-01-12 19:44:52,99120.87,99572.79
2025-01-12 19:44:55,99380.10,99615.24
2025-01-12 19:44:58,99737.12,99629.65
2025-01-12 19:45:01,99493.57,99514.42
2025-01-12 19:45:04,98272.95,98031.44
2025-01-12 19:45:08,98989.68,99608.19
2025-01-12 19:45:11,99632.56,99702.74
2025-01-12 19:45:14,99032.20,99700.42
2025-01-12 19:45:17,99011.72,99474.86
2025-01-12 19:45:20,99634.96,99702.27
2025-01-12 19:45:23,99572.49,99706.89
2025-01-12 19:45:26,99075.38,99749.46
2025-01-12 19:45:29,99620.85,99610.88
2025-01-12 19:45:32,99665.71,99451.64
2025-01-12 19:45:35,99268.29,99514.34
2025-01-12 19:45:38,99414.25,99598.54
2025-01-12 19:45:41,99712.86,99564.11
2025-01-12 19:45:44,99521.45,99504.47
2025-01-12 19:45:47,99627.98,99229.71
2025-01-12 19:45:50,99720.09,99497.65
2025-01-12 19:45:53,99371.00,99547.43
2025-01-12 19:45:56,99572.95,99526.40
2025-01-12 19:45:59,99649.85,99516.74
2025-01-12 19:46:02,98851.25,99585.89
2025-01-12 19:46:05,99718.67,98477.02
2025-01-12 19:46:08,99440.50,99490.74
2025-01-12 19:46:11,99402.06,99530.83
2025-01-12 19:46:14,99670.48,99748.96
2025-01-12 19:46:17,99380.51,99610.13
2025-01-12 19:46:20,99517.30,98682.08
2025-01-12 19:46:23,99759.11,99615.43
2025-01-12 19:46:26,99024.92,99586.46
2025-01-12 19:46:29,99550.94,99328.37
2025-01-12 19:46:32,99640.85,99711.20
2025-01-12 19:46:35,99521.60,99677.40
2025-01-12 19:46:38,99527.15,99620.90
2025-01-12 19:46:41,99710.13,99646.75
2025-01-12 19:46:44,99728.63,98904.33
2025-01-12 19:46:47,99710.89,99537.69
2025-01-12 19:46:50,99469.43,98417.40
2025-01-12 19:46:53,99233.24,99590.20
2025-01-12 19:46:56,98014.90,98207.92
2025-01-12 19:46:59,99633.63,98090.09
2025-01-12 19:47:02,99363.04,98803.54
2025-01-12 19:47:05,99687.25,99511.58
2025-01-12 19:47:08,99202.88,99697.81
2025-01-12 19:47:11,98963.02,99335.17
2025-01-12 19:47:14,99605.25,99282.27
2025-01-12 19:47:17,99457.19,99552.97
2025-01-12 19:47:20,99745.12,98008.67
2025-01-12 19:47:23,99714.36,99715.38
2025-01-12 19:47:26,99483.99,98724.71
2025-01-12 19:47:29,99379.39,99695.81
2025-01-12 19:47:32,99540.90,99448.06
2025-01-12 19:47:35,99680.24,99707.71
2025-01-12 19:47:38,99354.01,99670.59
2025-01-12 19:47:41,99307.26,99727.23
2025-01-12 19:47:44,99738.47,99707.00
2025-01-12 19:47:47,99357.65,99560.89
2025-01-12 19:47:50,99707.57,99610.17
2025-01-12 19:47:53,98626.14,99410.73
2025-01-12 19:47:56,99600.89,99473.36
2025-01-12 19:47:59,99663.89,99046.23
2025-01-12 19:48:02,99317.85,99622.93
2025-01-12 19:48:05,98329.39,99659.43
2025-01-12 19:48:08,99728.25,99393.91
2025-01-12 19:48:11,99177.64,99514.77
2025-01-12 19:48:14,99494.44,99690.81
2025-01-12 19:48:17,99722.36,99622.58
2025-01-12 19:48:20,99578.03,99646.30
2025-01-12 19:48:23,99667.68,99701.73
2025-01-12 19:48:27,99503.80,99702.81
2025-01-12 19:48:30,99534.17,99519.23
2025-01-12 19:48:33,99409.43,99545.34
2025-01-12 19:48:36,99362.26,99654.74
2025-01-12 19:48:39,99720.52,99660.38
2025-01-12 19:48:42,99710.77,99651.17
2025-01-12 19:48:45,99466.93,98501.29
2025-01-12 19:48:48,99405.17,99442.55
2025-01-12 19:48:51,95095.37,95467.78
2025-01-12 19:48:54,98217.89,96418.91
2025-01-12 19:48:58,99556.81,99650.69
2025-01-12 19:49:01,99302.19,99529.66
2025-01-12 19:49:04,99548.65,99719.38
2025-01-12 19:49:07,99732.31,99559.38
2025-01-12 19:49:10,99586.05,99596.59
2025-01-12 19:49:13,99326.77,99650.92
2025-01-12 19:49:16,99390.72,99368.83
2025-01-12 19:49:19,99763.73,99642.38
2025-01-12 19:49:22,99395.61,99703.88
2025-01-12 19:49:25,99609.12,99340.09
2025-01-12 19:49:28,99689.12,99686.19
2025-01-12 19:49:31,99464.93,99283.34
2025-01-12 19:49:34,98790.26,99587.31
2025-01-12 19:49:37,99709.12,99694.44
2025-01-12 19:49:40,99542.93,98769.17
2025-01-12 19:49:43,99261.53,99660.86
2025-01-12 19:49:46,99209.54,99697.11
2025-01-12 19:49:49,99260.53,99576.40
2025-01-12 19:49:52,99573.09,99739.45
2025-01-12 19:49:55,99594.53,99503.43
2025-01-12 19:49:58,99297.50,98160.11
2025-01-12 19:50:01,99675.91,99583.97
2025-01-12 19:50:04,98956.47,99710.31
2025-01-12 19:50:07,99657.53,99633.62
2025-01-12 19:50:10,98963.84,99608.22
2025-01-12 19:50:14,99705.42,99332.26
2025-01-12 19:50:17,99592.93,98763.54
2025-01-12 19:50:20,99730.62,97167.13
2025-01-12 19:50:23,99728.88,99686.02
2025-01-12 19:50:26,99628.83,99628.13
2025-01-12 19:50:29,99724.23,99270.62
2025-01-12 19:50:32,99287.70,99688.22
2025-01-12 19:50:35,99730.70,99732.49
2025-01-12 19:50:38,99584.65,99261.28
2025-01-12 19:50:41,99722.76,99493.51
2025-01-12 19:50:44,99613.68,98960.00
2025-01-12 19:50:47,99310.57,99690.97
2025-01-12 19:50:50,99386.96,99630.76
2025-01-12 19:50:53,99548.62,99663.45
2025-01-12 19:50:56,99541.81,98605.83
2025-01-12 19:50:59,99715.71,98715.52
2025-01-12 19:51:02,99706.35,99654.92
2025-01-12 19:51:05,99087.28,99708.30
2025-01-12 19:51:08,99458.61,99578.18
2025-01-12 19:51:11,99063.14,99059.77
2025-01-12 19:51:14,99369.73,99466.45
2025-01-12 19:51:17,99753.12,99643.51
2025-01-12 19:51:20,99370.56,99380.23
2025-01-12 19:51:23,99720.02,99618.64
2025-01-12 19:51:26,98824.90,99218.30
2025-01-12 19:51:29,99689.13,99679.99
2025-01-12 19:51:32,98986.90,99549.01
2025-01-12 19:51:35,99649.24,99672.19
2025-01-12 19:51:38,99668.45,99694.45
2025-01-12 19:51:41,99714.27,99518.06
2025-01-12 19:51:44,99614.00,99420.35
2025-01-12 19:51:47,99278.01,99541.82
2025-01-12 19:51:50,99712.65,99736.99
2025-01-12 20:03:34,99483.74,99617.55
2025-01-12 20:03:37,99618.80,99573.18
2025-01-12 20:03:40,98863.15,99606.92
2025-01-12 20:03:43,99652.51,99619.05
2025-01-12 20:03:46,99711.05,99426.52
2025-01-12 20:03:49,99633.77,99373.02
2025-01-12 20:03:52,99752.07,99670.21
2025-01-12 20:03:55,99569.00,99654.25
2025-01-12 20:03:58,99480.95,99709.33
2025-01-12 20:04:01,99567.77,99479.35
2025-01-12 20:04:04,99574.58,99269.99
2025-01-12 20:04:07,99752.69,99680.16
2025-01-12 20:04:10,99403.62,99657.71
2025-01-12 20:04:13,99695.87,99698.48
2025-01-12 20:04:16,99644.34,99631.58
2025-01-12 20:04:19,99751.88,99623.51
2025-01-12 20:04:22,99742.51,99762.59
2025-01-12 20:04:25,99649.82,99310.98
2025-01-12 20:04:28,99377.83,99651.16
2025-01-12 20:04:31,99447.95,99756.05
2025-01-12 20:04:34,99716.43,99603.71
2025-01-12 20:04:37,99639.36,99726.09
2025-01-12 20:04:40,99598.33,99750.57
2025-01-12 20:04:43,99554.95,99518.15
2025-01-12 20:04:46,99433.16,99598.33
2025-01-12 20:04:49,99722.68,99702.74
2025-01-12 20:04:52,99742.06,99665.24
2025-01-12 20:04:55,99637.00,99675.08
2025-01-12 20:04:58,99531.40,99627.20
2025-01-12 20:05:01,99755.59,99745.52
2025-01-12 20:05:04,99607.21,99731.98
2025-01-12 20:05:07,99578.48,99753.16
2025-01-12 20:05:10,99613.58,99423.19
2025-01-12 20:05:14,99554.32,99766.22
2025-01-12 20:05:17,99616.09,99487.51
2025-01-12 20:05:20,99710.11,99664.58
2025-01-12 20:05:23,99568.99,99607.39
2025-01-12 20:05:26,99597.22,99732.21
2025-01-12 20:05:29,99712.11,99500.96
2025-01-12 20:05:32,99643.19,99384.24
2025-01-12 20:05:35,99316.02,99624.86
2025-01-12 20:05:38,99648.39,99690.86
2025-01-12 20:05:41,99690.04,99750.95
2025-01-12 20:05:44,99507.99,99642.29
2025-01-12 20:05:47,99722.13,99593.06
2025-01-12 20:05:50,99715.70,99463.29
2025-01-12 20:05:53,99691.30,99240.14
2025-01-12 20:05:56,99489.22,99695.68
2025-01-12 20:05:59,99602.56,99535.25
2025-01-12 20:06:02,99631.48,99663.90
2025-01-12 20:06:05,99653.65,99693.43
2025-01-12 20:06:08,99607.46,99657.69
2025-01-12 20:06:11,99641.33,99629.70
2025-01-12 20:06:14,99680.89,99662.24
2025-01-12 20:06:17,99621.81,99656.28
2025-01-12 20:06:20,99654.55,99700.79
2025-01-12 20:06:23,99580.72,99588.76
2025-01-12 20:06:26,99709.52,99759.42
2025-01-12 20:06:29,99733.01,99674.36
2025-01-12 20:06:32,99662.99,99237.10
2025-01-12 20:06:35,99701.34,99718.83
2025-01-12 20:06:38,99641.76,99575.87
2025-01-12 20:06:41,99769.15,99481.48
2025-01-12 20:06:44,99744.27,99621.24
2025-01-12 20:06:47,99579.28,99573.41
2025-01-12 20:06:50,99719.98,99541.63
2025-01-12 20:06:53,99643.15,99651.25
2025-01-12 20:06:56,99726.90,99655.55
2025-01-12 20:06:59,99550.34,99652.06
2025-01-12 20:07:02,99427.25,99443.48
2025-01-12 20:07:06,99674.95,99663.98
2025-01-12 20:07:09,99550.62,99746.99
2025-01-12 20:07:12,99526.51,99589.59
2025-01-12 20:07:15,99695.58,99524.19
2025-01-12 20:07:18,99616.95,99707.93
2025-01-12 20:07:21,99633.60,99526.26
2025-01-12 20:07:24,99719.70,99724.65
2025-01-12 20:07:27,99599.41,99576.26
2025-01-12 20:07:30,99285.87,99552.88
2025-01-12 20:07:33,99649.22,99686.06
2025-01-12 20:07:36,99677.70,99679.15
2025-01-12 20:07:39,99657.00,99439.77
2025-01-12 20:07:42,99484.25,99758.32
2025-01-12 20:07:45,99749.06,99737.42
2025-01-12 20:07:48,99719.45,99670.46
2025-01-12 20:07:51,99655.07,99453.38
2025-01-12 20:07:54,99597.19,99748.82
2025-01-12 20:07:57,99665.78,99646.37
2025-01-12 20:08:00,99737.67,99688.83
2025-01-12 20:08:03,99467.33,99627.34
2025-01-12 20:08:06,99566.21,99750.56
2025-01-12 20:08:09,99701.23,99307.82
2025-01-12 20:08:12,99688.40,99569.39
2025-01-12 20:08:15,99715.57,99606.62
2025-01-12 20:08:18,99710.65,99686.22
2025-01-12 20:08:21,99372.57,99592.95
2025-01-12 20:08:24,99674.06,99632.07
2025-01-12 20:08:27,99716.98,99639.18
2025-01-12 20:08:30,99765.89,99586.48
2025-01-12 20:08:33,99525.12,99652.84
2025-01-12 20:08:36,99747.79,99651.43
2025-01-12 20:08:39,99692.03,99669.18
2025-01-12 20:08:42,99618.49,99606.79
2025-01-12 20:08:45,99630.23,99558.87
2025-01-12 20:08:48,99694.79,99747.48
2025-01-12 20:08:51,99670.51,99670.01
2025-01-12 20:08:54,99631.83,99594.86
2025-01-12 20:08:58,99686.44,99586.33
2025-01-12 20:09:01,99573.13,99369.78
2025-01-12 20:09:04,99607.27,99698.61
2025-01-12 20:09:07,99684.50,99684.74
2025-01-12 20:09:10,99678.85,99636.38
2025-01-12 20:09:13,99450.80,99696.26
2025-01-12 20:09:16,99394.70,99682.68
2025-01-12 20:09:19,99545.16,99665.21
2025-01-12 20:09:22,99365.66,99571.59
2025-01-12 20:09:25,99738.53,99721.41
2025-01-12 20:09:28,99564.96,99511.73
2025-01-12 20:09:31,99468.71,99449.05
2025-01-12 20:09:34,99505.88,99668.37
2025-01-12 20:09:37,99677.59,99771.92
2025-01-12 20:09:40,99691.71,99746.31
2025-01-12 20:09:43,99471.56,99519.41
2025-01-12 20:09:46,99549.95,99698.31
2025-01-12 20:09:49,99633.28,99656.80
2025-01-12 20:09:52,99636.82,99604.56
2025-01-12 20:09:55,99567.86,99538.48
2025-01-12 20:09:58,99415.92,99460.56
2025-01-12 20:10:01,99640.96,99634.45
2025-01-12 20:10:04,99592.35,99655.00
2025-01-12 20:10:07,99268.46,99458.06
2025-01-12 20:10:10,99525.74,99747.69
2025-01-12 20:10:13,99606.66,99608.21
2025-01-12 20:10:16,99520.88,99699.25
2025-01-12 20:10:19,99724.23,99584.75
2025-01-12 20:10:22,99743.81,99595.59
2025-01-12 20:10:25,99575.11,99716.00
2025-01-12 20:10:28,99716.90,99657.33
2025-01-12 20:10:31,99582.13,99655.92
2025-01-12 20:10:34,99654.61,99748.91
2025-01-12 20:10:37,99577.48,99732.38
2025-01-12 20:10:40,99633.08,99554.65
2025-01-12 20:10:44,99635.50,99690.34
2025-01-12 20:10:47,99719.87,99663.54
2025-01-12 20:10:50,99708.40,99659.14
2025-01-12 20:10:53,99336.53,99676.36
2025-01-12 20:10:56,99654.58,99730.38
2025-01-12 20:10:59,99434.09,99678.90
2025-01-12 20:11:02,99553.92,99380.68
2025-01-12 20:11:05,99672.09,99310.27
2025-01-12 20:11:08,99658.33,99624.24
2025-01-12 20:11:11,99713.85,99508.76
2025-01-12 20:11:14,99514.16,99614.74
2025-01-12 20:11:17,99681.18,99600.58
2025-01-12 20:11:20,99500.48,99742.74
2025-01-12 20:11:23,99643.97,99742.53
2025-01-12 20:11:26,99528.24,99612.65
2025-01-12 20:11:29,99627.00,99611.58
2025-01-12 20:11:32,99490.28,99589.31
2025-01-12 20:11:35,99665.00,99662.87
2025-01-12 20:11:38,99609.05,99541.04
2025-01-12 20:11:41,99650.64,99628.99
2025-01-12 20:11:44,99631.86,99639.20
2025-01-12 20:11:47,99701.00,99688.45
2025-01-12 20:11:50,99573.76,99604.66
2025-01-12 20:11:53,99724.86,99635.54
2025-01-12 20:11:56,99558.27,99688.19
2025-01-12 20:11:59,99617.21,99266.99
2025-01-12 20:12:02,99543.52,99644.76
2025-01-12 20:12:05,99657.07,99691.31
2025-01-12 20:12:08,99699.92,99691.25
2025-01-12 20:12:11,99515.92,99522.85
2025-01-12 20:12:14,99743.21,99662.08
2025-01-12 20:12:17,99508.52,99280.61
2025-01-12 20:12:20,99673.04,99694.06
2025-01-12 20:12:23,99116.81,99477.15
2025-01-12 20:12:26,99549.46,98901.58
2025-01-12 20:12:30,99635.47,99346.74
2025-01-12 20:12:33,99395.70,99396.40
2025-01-12 20:12:36,99578.17,99672.89
2025-01-12 20:12:39,99662.26,99708.43
2025-01-12 20:12:42,99673.13,99573.42
2025-01-12 20:12:45,99449.91,99288.52
2025-01-12 20:12:48,99731.22,99678.28
2025-01-12 20:12:51,98943.35,99051.80
2025-01-12 20:12:54,99713.78,99764.76
2025-01-12 20:12:57,99741.47,99541.38
2025-01-12 20:13:00,99526.40,99651.96
2025-01-12 20:13:03,99730.71,99674.05
2025-01-12 20:13:06,99768.03,99649.14
2025-01-12 20:13:09,99630.14,99625.30
2025-01-12 20:13:12,99754.58,99696.92
2025-01-12 20:13:15,99592.65,99324.22
2025-01-12 20:13:18,99410.58,99465.74
2025-01-12 20:13:21,99765.43,99646.64
2025-01-12 20:13:24,99492.41,99092.45
2025-01-12 20:13:27,99722.70,99698.44
2025-01-12 20:13:30,99595.92,99368.50
2025-01-12 20:13:33,99744.20,99479.57
2025-01-12 20:13:36,99273.20,99567.93
2025-01-12 20:13:39,99746.95,99205.81
2025-01-12 20:13:42,99708.23,99648.32
2025-01-12 20:13:45,99729.91,99384.42
2025-01-12 20:13:48,99440.98,99424.66
2025-01-12 20:13:51,99518.71,99682.71
2025-01-12 20:13:54,99564.36,99424.87
2025-01-12 20:13:57,99430.44,99373.68
2025-01-12 20:14:00,99530.73,99629.89
2025-01-12 20:14:03,99519.17,99285.87
2025-01-12 20:14:06,99706.78,99694.94
2025-01-12 20:14:09,99690.36,99203.64
2025-01-12 20:14:12,99452.86,99706.57
2025-01-12 20:14:16,99575.62,99338.80
2025-01-12 20:14:19,99499.39,99422.21
2025-01-12 20:14:22,99715.30,99552.88
2025-01-12 20:14:25,99557.84,99594.80
2025-01-12 20:14:28,99510.74,99463.60
2025-01-12 20:14:31,99587.24,99399.38
2025-01-12 20:14:34,99540.06,99455.09
2025-01-12 20:14:37,99607.78,99597.42
2025-01-12 20:14:40,99679.79,99733.07
2025-01-12 20:14:43,99621.50,99668.84
2025-01-12 20:14:46,99683.90,99499.23
2025-01-12 20:14:49,99700.05,99730.79
2025-01-12 20:14:52,99385.56,99560.16
2025-01-12 20:14:55,99502.74,99183.80
2025-01-12 20:14:58,99704.92,99573.20
2025-01-12 20:15:01,99690.61,99707.54
2025-01-12 20:15:04,99741.09,99610.59
2025-01-12 20:15:07,99360.96,99548.21
2025-01-12 20:15:10,99644.48,99484.58
2025-01-12 20:15:13,99401.92,99718.82
2025-01-12 20:15:16,99718.67,99622.90
2025-01-12 20:15:19,99605.85,99658.44
2025-01-12 20:15:22,99605.49,99657.89
2025-01-12 20:15:25,99562.56,99205.70
2025-01-12 20:15:28,99704.35,99550.65
2025-01-12 20:15:31,99702.86,99497.66
2025-01-12 20:15:34,99450.43,99599.15
2025-01-12 20:15:37,99697.38,99243.19
2025-01-12 20:15:40,99596.63,99580.55
2025-01-12 20:15:43,99404.93,99737.89
2025-01-12 20:15:46,99652.97,99640.73
2025-01-12 20:15:49,99762.79,99116.48
2025-01-12 20:15:52,99691.25,99469.96
2025-01-12 20:15:55,99584.63,99734.21
2025-01-12 20:15:58,99516.34,99489.79
2025-01-12 20:16:02,99070.04,99627.49
2025-01-12 20:16:05,99602.89,99660.79
2025-01-12 20:16:08,99647.08,99702.49
2025-01-12 20:16:11,99728.78,99689.03
2025-01-12 20:16:14,99644.60,99698.08
2025-01-12 20:16:17,99360.09,99520.85
2025-01-12 20:16:20,99559.29,99649.53
2025-01-12 20:16:23,99538.64,99600.27
2025-01-12 20:16:26,99690.51,99641.79
2025-01-12 20:16:29,99506.82,99714.33
2025-01-12 20:16:32,99440.76,99713.53
2025-01-12 20:16:35,99442.41,99288.62
2025-01-12 20:16:38,99476.48,99692.20
2025-01-12 20:16:41,99593.18,99477.05
2025-01-12 20:16:44,99662.01,99706.19
2025-01-12 20:16:47,99625.71,99682.55
2025-01-12 20:16:50,99747.14,99454.19
2025-01-12 20:16:53,99279.12,99758.62
2025-01-12 20:16:56,99498.86,99411.29
2025-01-12 20:16:59,99583.05,99744.65
2025-01-12 20:17:02,99739.11,99738.80
2025-01-12 20:17:05,99680.70,99621.01
2025-01-12 20:17:08,99388.42,99582.71
2025-01-12 20:17:11,99701.98,99594.98
2025-01-12 20:17:14,99563.02,99662.60
2025-01-12 20:17:17,99549.02,99538.34
2025-01-12 20:17:20,99719.70,99212.28
2025-01-12 20:17:23,99574.97,99603.58
2025-01-12 20:17:26,99719.55,99722.48
2025-01-12 20:17:29,98995.18,99571.63
2025-01-12 20:17:32,99300.05,99584.95
2025-01-12 20:17:35,99512.17,99511.11
2025-01-12 20:17:38,99743.77,99685.78
2025-01-12 20:17:41,99734.97,99611.69
2025-01-12 20:17:44,99510.38,99572.46
2025-01-12 20:17:47,99472.88,99493.42
2025-01-12 20:17:51,99410.66,99657.37
