"filename", "language", "Shell Script", "Go Module File", "Makefile", "Go", "Markdown", "YAML", "Protocol Buffers", "Go Checksum File", "XML", "Go Template File", "JSON", "pip requirements", "C", "comment", "blank", "total"
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/volume/cluster_volume.go", "Go", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 289, 51, 421
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/volume/create_options.go", "Go", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 30
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/volume/list_response.go", "Go", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 19
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/volume/options.go", "Go", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 16
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/volume/volume.go", "Go", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 16, 76
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/api/types/volume/volume_update.go", "Go", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 8
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/README.md", "Markdown", 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/build_cancel.go", "Go", 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 17
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/build_prune.go", "Go", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 46
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/checkpoint_create.go", "Go", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 15
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/checkpoint_delete.go", "Go", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 21
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/checkpoint_list.go", "Go", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 29
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/client.go", "Go", 0, 0, 0, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 194, 43, 462
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/client_deprecated.go", "Go", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 4, 28
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/client_unix.go", "Go", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/client_windows.go", "Go", 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 6
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/config_create.go", "Go", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/config_inspect.go", "Go", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 37
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/config_list.go", "Go", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 39
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/config_remove.go", "Go", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/config_update.go", "Go", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 21
"/home/base/code/container-joint-migration/vendor/github.com/docker/docker/client/container_attach.go", "Go", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 5, 61
